,value_time,variable_name,nws_lid,measurement_unit,value,elevation
0,2024-08-28 15:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
1,2024-08-28 15:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
2,2024-08-28 16:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
3,2024-08-28 16:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
4,2024-08-28 17:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
5,2024-08-28 17:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
6,2024-08-28 18:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
7,2024-08-28 19:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
8,2024-08-28 19:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
9,2024-08-28 20:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
10,2024-08-28 20:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
11,2024-08-28 21:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
12,2024-08-28 21:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
13,2024-08-28 22:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
14,2024-08-28 22:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
15,2024-08-28 23:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
16,2024-08-28 23:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
17,2024-08-29 00:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
18,2024-08-29 00:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
19,2024-08-29 01:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
20,2024-08-29 01:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
21,2024-08-29 02:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
22,2024-08-29 02:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
23,2024-08-29 03:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
24,2024-08-29 03:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
25,2024-08-29 04:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
26,2024-08-29 04:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
27,2024-08-29 05:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
28,2024-08-29 05:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
29,2024-08-29 06:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
30,2024-08-29 06:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
31,2024-08-29 07:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
32,2024-08-29 07:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
33,2024-08-29 08:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
34,2024-08-29 08:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
35,2024-08-29 09:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
36,2024-08-29 09:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
37,2024-08-29 10:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
38,2024-08-29 10:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
39,2024-08-29 11:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
40,2024-08-29 11:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
41,2024-08-29 12:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
42,2024-08-29 12:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
43,2024-08-29 13:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
44,2024-08-29 13:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
45,2024-08-29 14:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
46,2024-08-29 14:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
47,2024-08-29 15:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
48,2024-08-29 15:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
49,2024-08-29 16:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
50,2024-08-29 16:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
51,2024-08-29 17:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
52,2024-08-29 17:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
53,2024-08-29 18:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
54,2024-08-29 18:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
55,2024-08-29 19:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
56,2024-08-29 19:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
57,2024-08-29 20:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
58,2024-08-29 20:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
59,2024-08-29 21:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
60,2024-08-29 21:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
61,2024-08-29 22:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
62,2024-08-29 22:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
63,2024-08-29 23:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
64,2024-08-29 23:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
65,2024-08-30 00:05:00+00:00,stage height,BFCN7,ft,0.62,2075.02
66,2024-08-30 00:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
67,2024-08-30 01:05:00+00:00,stage height,BFCN7,ft,0.62,2075.02
68,2024-08-30 01:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
69,2024-08-30 02:05:00+00:00,stage height,BFCN7,ft,0.61,2075.01
70,2024-08-30 02:35:00+00:00,stage height,BFCN7,ft,0.61,2075.01
71,2024-08-30 03:05:00+00:00,stage height,BFCN7,ft,0.61,2075.01
72,2024-08-30 03:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
73,2024-08-30 04:05:00+00:00,stage height,BFCN7,ft,0.62,2075.02
74,2024-08-30 04:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
75,2024-08-30 05:05:00+00:00,stage height,BFCN7,ft,0.62,2075.02
76,2024-08-30 05:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
77,2024-08-30 06:05:00+00:00,stage height,BFCN7,ft,0.62,2075.02
78,2024-08-30 06:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
79,2024-08-30 07:05:00+00:00,stage height,BFCN7,ft,0.62,2075.02
80,2024-08-30 07:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
81,2024-08-30 08:05:00+00:00,stage height,BFCN7,ft,0.62,2075.02
82,2024-08-30 08:35:00+00:00,stage height,BFCN7,ft,0.62,2075.02
83,2024-08-30 09:05:00+00:00,stage height,BFCN7,ft,0.62,2075.02
84,2024-08-30 09:35:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
85,2024-08-30 10:05:00+00:00,stage height,BFCN7,ft,0.63,2075.0298
86,2024-08-30 10:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
87,2024-08-30 11:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
88,2024-08-30 11:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
89,2024-08-30 12:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
90,2024-08-30 12:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
91,2024-08-30 13:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
92,2024-08-30 13:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
93,2024-08-30 14:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
94,2024-08-30 14:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
95,2024-08-30 15:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
96,2024-08-30 15:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
97,2024-08-30 16:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
98,2024-08-30 16:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
99,2024-08-30 17:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
100,2024-08-30 17:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
101,2024-08-30 18:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
102,2024-08-30 18:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
103,2024-08-30 19:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
104,2024-08-30 19:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
105,2024-08-30 20:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
106,2024-08-30 20:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
107,2024-08-30 21:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
108,2024-08-30 21:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
109,2024-08-30 22:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
110,2024-08-30 22:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
111,2024-08-30 23:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
112,2024-08-30 23:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
113,2024-08-31 00:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
114,2024-08-31 00:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
115,2024-08-31 01:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
116,2024-08-31 01:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
117,2024-08-31 02:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
118,2024-08-31 02:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
119,2024-08-31 03:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
120,2024-08-31 03:35:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
121,2024-08-31 04:05:00+00:00,stage height,BFCN7,ft,0.64,2075.0398
122,2024-08-31 04:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
123,2024-08-31 05:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
124,2024-08-31 05:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
125,2024-08-31 06:05:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
126,2024-08-31 06:35:00+00:00,stage height,BFCN7,ft,0.65,2075.0498
127,2024-08-31 07:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
128,2024-08-31 07:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
129,2024-08-31 08:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
130,2024-08-31 08:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
131,2024-08-31 09:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
132,2024-08-31 09:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
133,2024-08-31 10:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
134,2024-08-31 10:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
135,2024-08-31 11:05:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
136,2024-08-31 11:35:00+00:00,stage height,BFCN7,ft,0.66,2075.0598
137,2024-08-31 12:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
138,2024-08-31 12:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
139,2024-08-31 13:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
140,2024-08-31 13:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
141,2024-08-31 14:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
142,2024-08-31 14:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
143,2024-08-31 15:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
144,2024-08-31 15:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
145,2024-08-31 16:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
146,2024-08-31 16:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
147,2024-08-31 17:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
148,2024-08-31 17:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
149,2024-08-31 18:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
150,2024-08-31 18:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
151,2024-08-31 19:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
152,2024-08-31 19:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
153,2024-08-31 20:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
154,2024-08-31 20:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
155,2024-08-31 21:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
156,2024-08-31 21:35:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
157,2024-08-31 22:05:00+00:00,stage height,BFCN7,ft,0.73,2075.13
158,2024-08-31 22:35:00+00:00,stage height,BFCN7,ft,0.74,2075.14
159,2024-08-31 23:05:00+00:00,stage height,BFCN7,ft,0.73,2075.13
160,2024-08-31 23:35:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
161,2024-09-01 00:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
162,2024-09-01 00:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
163,2024-09-01 01:05:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
164,2024-09-01 01:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
165,2024-09-01 02:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
166,2024-09-01 02:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
167,2024-09-01 03:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
168,2024-09-01 03:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
169,2024-09-01 04:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
170,2024-09-01 04:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
171,2024-09-01 05:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
172,2024-09-01 05:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
173,2024-09-01 06:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
174,2024-09-01 06:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
175,2024-09-01 07:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
176,2024-09-01 07:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
177,2024-09-01 08:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
178,2024-09-01 08:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
179,2024-09-01 09:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
180,2024-09-01 09:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
181,2024-09-01 10:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
182,2024-09-01 10:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
183,2024-09-01 11:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
184,2024-09-01 11:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
185,2024-09-01 12:05:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
186,2024-09-01 12:35:00+00:00,stage height,BFCN7,ft,0.67,2075.0698
187,2024-09-01 13:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
188,2024-09-01 13:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
189,2024-09-01 14:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
190,2024-09-01 14:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
191,2024-09-01 15:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
192,2024-09-01 15:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
193,2024-09-01 16:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
194,2024-09-01 16:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
195,2024-09-01 17:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
196,2024-09-01 17:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
197,2024-09-01 18:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
198,2024-09-01 18:35:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
199,2024-09-01 19:05:00+00:00,stage height,BFCN7,ft,0.68,2075.0798
200,2024-09-01 19:35:00+00:00,stage height,BFCN7,ft,0.69,2075.0898
201,2024-09-01 20:05:00+00:00,stage height,BFCN7,ft,0.7,2075.0999
202,2024-09-01 20:35:00+00:00,stage height,BFCN7,ft,0.74,2075.14
203,2024-09-01 20:55:00+00:00,stage height,BFCN7,ft,0.84,2075.24
204,2024-09-01 21:05:00+00:00,stage height,BFCN7,ft,0.91,2075.3098
205,2024-09-01 21:20:00+00:00,stage height,BFCN7,ft,1.02,2075.42
206,2024-09-01 21:25:00+00:00,stage height,BFCN7,ft,1.12,2075.52
207,2024-09-01 21:35:00+00:00,stage height,BFCN7,ft,1.28,2075.68
208,2024-09-01 21:40:00+00:00,stage height,BFCN7,ft,1.41,2075.8098
209,2024-09-01 21:45:00+00:00,stage height,BFCN7,ft,1.51,2075.91
210,2024-09-01 21:55:00+00:00,stage height,BFCN7,ft,1.61,2076.01
211,2024-09-01 22:00:00+00:00,stage height,BFCN7,ft,1.72,2076.1199
212,2024-09-01 22:05:00+00:00,stage height,BFCN7,ft,1.81,2076.21
213,2024-09-01 22:15:00+00:00,stage height,BFCN7,ft,1.91,2076.3098
214,2024-09-01 22:25:00+00:00,stage height,BFCN7,ft,2.02,2076.42
215,2024-09-01 22:35:00+00:00,stage height,BFCN7,ft,2.09,2076.49
216,2024-09-01 23:05:00+00:00,stage height,BFCN7,ft,2.2,2076.5999
217,2024-09-01 23:35:00+00:00,stage height,BFCN7,ft,2.21,2076.6099
218,2024-09-02 00:05:00+00:00,stage height,BFCN7,ft,2.16,2076.5598
219,2024-09-02 00:35:00+00:00,stage height,BFCN7,ft,2.08,2076.48
220,2024-09-02 01:05:00+00:00,stage height,BFCN7,ft,1.99,2076.39
221,2024-09-02 01:35:00+00:00,stage height,BFCN7,ft,1.89,2076.2898
222,2024-09-02 02:05:00+00:00,stage height,BFCN7,ft,1.8,2076.2
223,2024-09-02 02:35:00+00:00,stage height,BFCN7,ft,1.71,2076.1099
224,2024-09-02 03:05:00+00:00,stage height,BFCN7,ft,1.62,2076.02
225,2024-09-02 03:35:00+00:00,stage height,BFCN7,ft,1.55,2075.95
226,2024-09-02 04:05:00+00:00,stage height,BFCN7,ft,1.48,2075.88
227,2024-09-02 04:35:00+00:00,stage height,BFCN7,ft,1.42,2075.8198
228,2024-09-02 05:05:00+00:00,stage height,BFCN7,ft,1.36,2075.76
229,2024-09-02 05:35:00+00:00,stage height,BFCN7,ft,1.32,2075.72
230,2024-09-02 06:05:00+00:00,stage height,BFCN7,ft,1.28,2075.68
231,2024-09-02 06:35:00+00:00,stage height,BFCN7,ft,1.24,2075.64
232,2024-09-02 07:05:00+00:00,stage height,BFCN7,ft,1.21,2075.6099
233,2024-09-02 07:35:00+00:00,stage height,BFCN7,ft,1.18,2075.5798
234,2024-09-02 08:05:00+00:00,stage height,BFCN7,ft,1.15,2075.5498
235,2024-09-02 08:35:00+00:00,stage height,BFCN7,ft,1.13,2075.5298
236,2024-09-02 09:05:00+00:00,stage height,BFCN7,ft,1.1,2075.5
237,2024-09-02 09:35:00+00:00,stage height,BFCN7,ft,1.08,2075.48
238,2024-09-02 10:05:00+00:00,stage height,BFCN7,ft,1.06,2075.46
239,2024-09-02 10:35:00+00:00,stage height,BFCN7,ft,1.05,2075.45
240,2024-09-02 11:05:00+00:00,stage height,BFCN7,ft,1.03,2075.43
241,2024-09-02 11:35:00+00:00,stage height,BFCN7,ft,1.02,2075.42
242,2024-09-02 12:05:00+00:00,stage height,BFCN7,ft,1.0,2075.4
243,2024-09-02 12:35:00+00:00,stage height,BFCN7,ft,0.99,2075.39
244,2024-09-02 13:05:00+00:00,stage height,BFCN7,ft,0.98,2075.38
245,2024-09-02 13:35:00+00:00,stage height,BFCN7,ft,0.97,2075.3699
246,2024-09-02 14:05:00+00:00,stage height,BFCN7,ft,0.96,2075.3599
247,2024-09-02 14:35:00+00:00,stage height,BFCN7,ft,0.95,2075.3499
248,2024-09-02 15:05:00+00:00,stage height,BFCN7,ft,0.94,2075.3398
249,2024-09-02 15:35:00+00:00,stage height,BFCN7,ft,0.93,2075.3298
250,2024-09-02 16:05:00+00:00,stage height,BFCN7,ft,0.92,2075.3198
251,2024-09-02 16:35:00+00:00,stage height,BFCN7,ft,0.92,2075.3198
252,2024-09-02 17:05:00+00:00,stage height,BFCN7,ft,0.91,2075.3098
253,2024-09-02 17:35:00+00:00,stage height,BFCN7,ft,0.91,2075.3098
254,2024-09-02 18:05:00+00:00,stage height,BFCN7,ft,0.9,2075.2998
255,2024-09-02 18:35:00+00:00,stage height,BFCN7,ft,0.89,2075.2898
256,2024-09-02 19:05:00+00:00,stage height,BFCN7,ft,0.89,2075.2898
257,2024-09-02 19:35:00+00:00,stage height,BFCN7,ft,0.88,2075.2798
258,2024-09-02 20:05:00+00:00,stage height,BFCN7,ft,0.88,2075.2798
259,2024-09-02 20:35:00+00:00,stage height,BFCN7,ft,0.87,2075.27
260,2024-09-02 21:05:00+00:00,stage height,BFCN7,ft,0.86,2075.26
261,2024-09-02 21:35:00+00:00,stage height,BFCN7,ft,0.86,2075.26
262,2024-09-02 22:05:00+00:00,stage height,BFCN7,ft,0.86,2075.26
263,2024-09-02 22:35:00+00:00,stage height,BFCN7,ft,0.86,2075.26
264,2024-09-02 23:05:00+00:00,stage height,BFCN7,ft,0.85,2075.25
265,2024-09-02 23:35:00+00:00,stage height,BFCN7,ft,0.84,2075.24
266,2024-09-03 00:05:00+00:00,stage height,BFCN7,ft,0.84,2075.24
267,2024-09-03 00:35:00+00:00,stage height,BFCN7,ft,0.85,2075.25
268,2024-09-03 01:05:00+00:00,stage height,BFCN7,ft,0.85,2075.25
269,2024-09-03 01:35:00+00:00,stage height,BFCN7,ft,0.86,2075.26
270,2024-09-03 02:05:00+00:00,stage height,BFCN7,ft,0.86,2075.26
271,2024-09-03 02:35:00+00:00,stage height,BFCN7,ft,0.85,2075.25
272,2024-09-03 03:05:00+00:00,stage height,BFCN7,ft,0.84,2075.24
273,2024-09-03 03:35:00+00:00,stage height,BFCN7,ft,0.83,2075.23
274,2024-09-03 04:05:00+00:00,stage height,BFCN7,ft,0.82,2075.22
275,2024-09-03 04:35:00+00:00,stage height,BFCN7,ft,0.82,2075.22
276,2024-09-03 05:05:00+00:00,stage height,BFCN7,ft,0.82,2075.22
277,2024-09-03 05:35:00+00:00,stage height,BFCN7,ft,0.82,2075.22
278,2024-09-03 06:05:00+00:00,stage height,BFCN7,ft,0.81,2075.21
279,2024-09-03 06:35:00+00:00,stage height,BFCN7,ft,0.81,2075.21
280,2024-09-03 07:05:00+00:00,stage height,BFCN7,ft,0.81,2075.21
281,2024-09-03 07:35:00+00:00,stage height,BFCN7,ft,0.8,2075.2
282,2024-09-03 08:05:00+00:00,stage height,BFCN7,ft,0.8,2075.2
283,2024-09-03 08:35:00+00:00,stage height,BFCN7,ft,0.8,2075.2
284,2024-09-03 09:05:00+00:00,stage height,BFCN7,ft,0.8,2075.2
285,2024-09-03 09:35:00+00:00,stage height,BFCN7,ft,0.8,2075.2
286,2024-09-03 10:05:00+00:00,stage height,BFCN7,ft,0.8,2075.2
287,2024-09-03 10:35:00+00:00,stage height,BFCN7,ft,0.8,2075.2
288,2024-09-03 11:05:00+00:00,stage height,BFCN7,ft,0.8,2075.2
289,2024-09-03 11:35:00+00:00,stage height,BFCN7,ft,0.8,2075.2
290,2024-09-03 12:05:00+00:00,stage height,BFCN7,ft,0.8,2075.2
291,2024-09-03 12:35:00+00:00,stage height,BFCN7,ft,0.8,2075.2
292,2024-09-03 13:05:00+00:00,stage height,BFCN7,ft,0.8,2075.2
293,2024-09-03 13:35:00+00:00,stage height,BFCN7,ft,0.8,2075.2
294,2024-09-03 14:05:00+00:00,stage height,BFCN7,ft,0.8,2075.2
295,2024-09-03 14:35:00+00:00,stage height,BFCN7,ft,0.8,2075.2
296,2024-09-03 15:05:00+00:00,stage height,BFCN7,ft,0.79,2075.19
297,2024-09-03 15:35:00+00:00,stage height,BFCN7,ft,0.79,2075.19
298,2024-09-03 16:05:00+00:00,stage height,BFCN7,ft,0.79,2075.19
299,2024-09-03 16:35:00+00:00,stage height,BFCN7,ft,0.79,2075.19
300,2024-09-03 17:05:00+00:00,stage height,BFCN7,ft,0.79,2075.19
301,2024-09-03 17:35:00+00:00,stage height,BFCN7,ft,0.78,2075.18
302,2024-09-03 18:05:00+00:00,stage height,BFCN7,ft,0.78,2075.18
303,2024-09-03 18:35:00+00:00,stage height,BFCN7,ft,0.78,2075.18
304,2024-09-03 19:05:00+00:00,stage height,BFCN7,ft,0.77,2075.17
305,2024-09-03 19:35:00+00:00,stage height,BFCN7,ft,0.77,2075.17
306,2024-09-03 20:05:00+00:00,stage height,BFCN7,ft,0.76,2075.16
307,2024-09-03 20:35:00+00:00,stage height,BFCN7,ft,0.76,2075.16
308,2024-09-03 21:05:00+00:00,stage height,BFCN7,ft,0.75,2075.15
309,2024-09-03 21:35:00+00:00,stage height,BFCN7,ft,0.75,2075.15
310,2024-09-03 22:05:00+00:00,stage height,BFCN7,ft,0.75,2075.15
311,2024-09-03 22:35:00+00:00,stage height,BFCN7,ft,0.75,2075.15
312,2024-09-03 23:05:00+00:00,stage height,BFCN7,ft,0.75,2075.15
313,2024-09-03 23:35:00+00:00,stage height,BFCN7,ft,0.75,2075.15
314,2024-09-04 00:05:00+00:00,stage height,BFCN7,ft,0.75,2075.15
315,2024-09-04 00:35:00+00:00,stage height,BFCN7,ft,0.75,2075.15
316,2024-09-04 01:05:00+00:00,stage height,BFCN7,ft,0.74,2075.14
317,2024-09-04 01:35:00+00:00,stage height,BFCN7,ft,0.74,2075.14
318,2024-09-04 02:05:00+00:00,stage height,BFCN7,ft,0.73,2075.13
319,2024-09-04 02:35:00+00:00,stage height,BFCN7,ft,0.73,2075.13
320,2024-09-04 03:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
321,2024-09-04 03:35:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
322,2024-09-04 04:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
323,2024-09-04 04:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
324,2024-09-04 05:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
325,2024-09-04 05:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
326,2024-09-04 06:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
327,2024-09-04 06:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
328,2024-09-04 07:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
329,2024-09-04 07:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
330,2024-09-04 08:05:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
331,2024-09-04 08:35:00+00:00,stage height,BFCN7,ft,0.71,2075.1099
332,2024-09-04 09:05:00+00:00,stage height,BFCN7,ft,0.72,2075.1199
333,2024-09-04 09:35:00+00:00,stage height,BFCN7,ft,0.74,2075.14
334,2024-09-04 10:05:00+00:00,stage height,BFCN7,ft,0.75,2075.15
